Homology group id,Class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8,Genome 9,Genome 10,Genome 11,Genome 12,Genome 13
208938,core,1,1,1,2,1,1,1,1,1,1,1,1,1
208940,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208941,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208954,core,1,1,1,1,1,1,1,1,1,2,1,1,1
208955,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208956,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208957,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208958,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208959,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208960,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208961,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208962,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208963,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208964,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208965,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208966,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208967,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208968,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208969,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208970,core,1,1,1,1,1,1,1,1,2,1,1,1,1
208971,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208973,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208974,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208975,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208976,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208980,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208983,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208985,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208986,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208987,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208988,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208990,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208991,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208992,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208993,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208995,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208996,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208998,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
208999,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209000,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209001,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209002,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209003,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209004,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209005,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209006,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209007,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209008,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209012,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209013,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209014,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209015,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209016,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209017,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209018,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209019,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209021,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209022,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209028,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209030,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209031,core,1,1,1,1,1,2,1,1,2,2,1,1,1
209033,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209034,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209035,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209036,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209037,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209038,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209039,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209040,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209041,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209042,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209043,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209044,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209045,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209047,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209048,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209049,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209050,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209051,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209053,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209054,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209055,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209059,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209060,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209061,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209062,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209063,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209064,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209065,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209066,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209067,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209068,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209069,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209075,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209076,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209077,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209078,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209079,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209080,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209081,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209082,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209083,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209085,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209086,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209095,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209096,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209097,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209098,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209099,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209100,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209101,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209102,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209103,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209104,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209105,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209106,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209110,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209111,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209112,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209114,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209124,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209125,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209126,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209127,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209128,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209135,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209136,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209137,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209138,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209139,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209140,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209141,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209142,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209144,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209156,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209157,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209158,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209159,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209160,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209161,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209162,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209163,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209164,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209165,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209167,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209170,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209171,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209172,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209173,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209174,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209175,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209176,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209177,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209178,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209179,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209180,core,2,2,1,1,1,1,2,1,1,1,2,2,1
209181,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209182,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209183,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209186,core,1,1,2,1,1,1,1,2,1,1,1,1,1
209187,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209188,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209189,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209190,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209191,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209192,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209193,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209194,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209195,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209196,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209197,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209198,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209199,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209200,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209201,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209202,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209203,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209204,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209205,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209206,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209207,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209208,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209210,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209213,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209215,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209222,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209223,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209225,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209226,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209227,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209228,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209229,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209231,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209232,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209233,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209234,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209235,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209236,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209237,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209238,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209239,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209240,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209241,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209242,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209243,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209244,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209245,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209246,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209247,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209248,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209250,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209251,core,2,1,1,1,1,1,1,1,1,1,1,1,1
209253,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209256,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209257,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209261,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209262,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209263,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209264,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209265,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209266,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209267,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209268,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209269,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209270,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209271,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209272,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209274,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209275,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209278,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209279,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209280,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209281,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209282,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209283,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209289,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209303,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209304,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209305,core,1,1,2,1,1,1,1,1,1,1,1,1,1
209306,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209308,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209309,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209311,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209312,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209313,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209314,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209315,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209316,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209317,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209318,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209319,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209320,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209321,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209322,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209323,core,2,2,1,1,2,1,2,1,1,1,2,2,1
209324,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209325,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209326,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209327,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209328,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209331,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209332,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209333,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209334,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209335,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209336,core,1,1,1,1,1,1,1,1,1,2,1,1,1
209337,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209338,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209339,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209340,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209341,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209342,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209343,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209344,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209345,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209346,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209347,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209348,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209350,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209351,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209352,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209353,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209357,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209358,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209359,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209360,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209376,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209377,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209378,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209379,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209380,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209381,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209382,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209383,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209384,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209385,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209386,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209387,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209388,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209389,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209390,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209392,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209393,core,1,1,1,1,1,1,1,1,1,2,1,1,1
209394,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209395,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209396,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209397,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209398,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209399,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209400,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209401,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209402,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209403,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209404,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209405,core,1,1,1,1,2,1,1,1,1,1,1,1,1
209406,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209408,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209409,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209410,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209411,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209412,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209413,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209421,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209422,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209423,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209424,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209425,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209426,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209430,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209431,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209435,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209436,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209441,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209444,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209447,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209448,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209449,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209450,core,1,1,1,1,1,1,1,1,1,2,1,1,1
209452,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209453,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209454,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209455,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209461,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209463,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209464,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209465,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209466,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209468,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209470,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209471,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209472,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209473,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209474,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209475,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209476,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209477,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209485,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209486,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
209487,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1
