#This file contains six matrices: shared distinct genes (1), unshared distinct genes (2), shared informative distinct genes (3), unshared informative distinct genes (4), total shared genes (5) and total unshared genes (6).

#shared distinct genes
Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,
57,3052,4479,2963,3031,4246,3017,4778,4622,4455,4169,3051,4257,3025,3030,4246,4239,4570,2991,3049,3006,2985,2968,4198,4420,4236,3044,2966,2965,4684,5018,4490,2967,4604,4437,3051,2969,4072,5264,3040,2975,3050,4665,4271,4462,4668,4243,4722,3085,4232,3057,3024,4249,4249,2988,4642,4266,5853,2997,2973,2989,2973,4076,4110,3048,5690,4253,5617,3124,4605,3092,4417,4251,5023,4254,4460,2993,4730,4228,4519,4481,2999,4645,2989,
58,3654,2998,3621,3628,3043,4233,2991,2957,2991,3010,3653,3017,3559,3633,2992,2989,2991,3625,3653,3572,3585,3680,2954,2989,2999,3576,3625,3564,2993,3002,3005,3619,2972,2974,3655,3628,2950,2980,4311,3635,3577,3021,3023,2995,2983,2998,2971,3779,3002,3748,3644,3043,3044,3618,3015,2974,2997,5727,3633,3621,3633,2958,2964,3612,2995,3022,3000,3632,3026,3778,2962,2984,3005,3021,2988,5667,2982,3059,3009,2988,3786,3018,5011,
59,4293,2910,3523,4839,2962,3707,2955,2907,2924,2909,4293,2906,4166,4845,2922,2900,2932,4275,4291,3459,4363,3677,2970,2969,2934,4741,4159,4747,2926,2954,2923,4080,2899,2913,4292,4161,2908,2943,3613,5484,4743,3001,2951,2913,2929,2924,2913,3669,2881,3655,4341,2960,2961,4276,2919,2885,2973,3633,5502,4278,5493,2917,2918,3476,2969,2881,2974,4292,2930,3667,2900,2873,2954,2908,2913,3624,2922,2929,2924,2908,4333,2919,3566,
60,4637,2967,3499,4293,2986,3798,3009,2956,2962,2955,4637,2936,4336,4289,2978,2940,2970,5315,4633,3435,4367,3747,3001,3040,2984,4243,4243,4251,2981,2985,2974,4202,2954,2943,4637,4248,2942,2980,3742,4278,4247,3043,2989,2966,2982,2983,2964,3701,2942,3691,4530,2988,2989,5317,2966,2935,2989,3621,4278,5423,4280,2956,2968,3443,2984,2936,2986,4623,2965,3707,2943,2924,2985,2932,2956,3614,2969,2979,2983,2962,4383,2965,3634,
61,4294,2911,3524,4837,2962,3707,2956,2908,2925,2910,4294,2906,4168,4843,2923,2901,2932,4277,4292,3460,4364,3678,2971,2970,2935,4742,4161,4747,2927,2955,2923,4081,2900,2914,4293,4163,2908,2944,3613,5481,4744,3000,2951,2914,2930,2925,2914,3668,2882,3656,4341,2960,2961,4278,2920,2886,2973,3633,5493,4280,5502,2917,2918,3476,2969,2882,2974,4292,2931,3667,2901,2874,2955,2908,2914,3624,2923,2930,2925,2909,4331,2920,3567,
62,2943,4114,2872,2957,4189,2996,4089,4025,4124,4139,2942,4113,2931,2955,4095,4135,4111,2958,2940,2868,2926,2895,4141,4051,4120,2910,2926,2909,4075,4099,4072,2932,4084,4107,2943,2927,4774,4069,2986,2918,2913,4158,4156,4117,4057,4115,4054,2917,4088,2923,2955,4193,4194,2955,4094,4085,4076,2958,2917,2956,2917,5423,4770,2876,4072,4079,4072,2937,4072,2924,4087,4063,4101,4110,4178,2955,4066,4207,4090,4127,2927,4100,2987,
63,2940,4155,2875,2944,4231,2994,4139,4067,4137,4144,2939,4085,2943,2944,4145,4240,4133,2969,2937,2882,2926,2897,4134,4080,4163,2918,2932,2912,4104,4119,4118,2941,4096,4105,2940,2934,4946,4085,2998,2920,2923,4195,4271,4146,4104,4164,4100,2928,4144,2918,2957,4235,4235,2967,4145,4206,4110,2964,2918,2968,2918,4770,5779,2876,4102,4157,4099,2937,4124,2949,4110,4156,4122,4084,4153,2963,4080,4384,4174,4144,2935,4147,2988,
64,3491,2892,4400,3512,2915,3576,2887,2853,2900,2880,3490,2911,3430,3511,2881,2894,2890,3445,3490,4339,3445,3715,2886,2873,2885,3510,3478,3421,2918,3078,2902,3466,2894,2887,3491,3484,2860,2887,3557,3479,3515,2907,2920,2896,2871,2872,2874,3830,2883,3781,3462,2914,2915,3442,2880,2874,3048,3612,3476,3443,3476,2876,2876,5492,3047,2900,3033,3602,2991,3833,2876,2875,3083,2916,2906,3610,2883,2906,2901,2896,3455,2882,3598,
65,3052,4476,2961,3028,4242,3009,4775,4614,4450,4167,3051,4255,3021,3027,4241,4236,4559,2986,3049,3009,2982,2962,4192,4412,4233,3037,2963,2961,4679,5010,4483,2962,4599,4431,3051,2966,4067,5260,3036,2972,3040,4660,4266,4457,4660,4241,4722,3085,4226,3058,3020,4244,4244,2983,4636,4264,5690,2995,2969,2984,2969,4072,4102,3047,5721,4252,5599,3126,4606,3092,4416,4250,5019,4255,4455,2991,4737,4229,4513,4481,2996,4641,2987,
66,2956,4361,2920,2915,4179,2994,4285,4224,4345,4114,2956,4773,2939,2913,4119,4236,4336,2938,2955,2894,2898,2894,4234,4241,4125,2870,2961,2876,4258,4280,4346,2972,4286,4334,2957,2962,4082,4237,3036,2885,2873,4310,4212,4332,4264,4069,4261,2906,5091,2915,2963,4179,4180,2935,4466,4565,4253,3022,2881,2936,2882,4079,4157,2900,4252,5905,4250,2925,4336,2928,4308,4621,4279,4785,4333,3020,4258,4339,4573,4351,2906,4466,3069,
67,3050,4476,2970,3028,4243,3011,4775,4613,4453,4166,3049,4257,3022,3026,4241,4235,4557,2988,3047,2991,2985,2967,4188,4409,4233,3048,2964,2961,4679,4995,4487,2964,4599,4435,3049,2967,4068,5257,3029,2977,3051,4656,4263,4459,4658,4240,4715,3062,4227,3037,3016,4245,4245,2985,4635,4266,5617,3000,2974,2986,2974,4072,4099,3033,5599,4250,5706,3112,4594,3068,4419,4248,5001,4257,4457,2996,4730,4226,4511,4482,3000,4641,2988,
68,4910,2951,3560,4322,3003,3758,3000,2945,2942,2944,4910,2942,4354,4323,2949,2934,2968,4618,4908,3538,4345,3757,2986,3048,2950,4318,4269,4266,3003,3135,2959,4187,2952,2938,4909,4270,2926,2973,3721,4293,4320,3030,2984,2952,2967,2963,2992,3790,2923,3756,4537,3006,3007,4620,2958,2920,3124,3632,4292,4623,4292,2937,2937,3602,3126,2925,3112,5674,3062,3804,2927,2911,3142,2938,2938,3625,2999,2969,2958,2960,4363,2958,3624,
69,2994,4638,3015,2985,4255,3033,4491,4453,4666,4199,2994,4356,2973,2982,4252,4286,4519,2967,2993,3000,2942,2941,4171,4342,4240,2987,2993,2905,4502,4630,4612,2953,4501,4643,2996,2998,4070,4447,3033,2932,2989,4469,4314,4636,4491,4209,4524,3071,4327,3027,2999,4253,4254,2963,4496,4331,4605,3026,2930,2965,2931,4072,4124,2991,4606,4336,4594,3062,5598,3077,4629,4303,4643,4360,4646,3025,4492,4247,4708,4626,2982,4497,3015,
70,3719,2920,3848,3693,2958,3827,3000,2946,2930,2902,3719,2934,3663,3687,2945,2925,2964,3707,3718,3876,3674,4209,2955,2963,2944,3727,3750,3604,2967,3068,2947,3756,2938,2917,3723,3753,2902,2973,3876,3668,3731,3028,2976,2929,2970,2937,3009,5467,2916,4727,3733,2954,2955,3704,2965,2907,3092,3778,3667,3707,3667,2924,2949,3833,3092,2928,3068,3804,3077,5659,2898,2898,3074,2937,2937,3777,2990,2948,2960,2926,3751,2968,3767,
71,2935,4775,2877,2930,4231,2998,4446,4391,4837,4212,2934,4324,2931,2928,4217,4227,4456,2944,2934,2872,2911,2887,4150,4291,4211,2877,2911,2896,4462,4410,4610,2910,4476,4757,2936,2915,4072,4408,2960,2903,2879,4424,4235,4820,4425,4181,4386,2894,4310,2907,2937,4231,4231,2942,4469,4349,4417,2962,2900,2943,2901,4087,4110,2876,4416,4308,4419,2927,4629,2898,5173,4314,4418,4324,4831,2961,4404,4246,4590,4811,2925,4471,2983,
72,2931,4353,2868,2924,4170,2985,4298,4205,4351,4128,2930,4596,2919,2922,4113,4232,4325,2926,2929,2858,2894,2879,4221,4163,4119,2864,2918,2879,4251,4297,4398,2926,4287,4347,2932,2921,4037,4236,2970,2875,2867,4298,4263,4346,4244,4090,4268,2891,4568,2898,2944,4170,4171,2923,4311,4939,4251,2984,2873,2924,2874,4063,4156,2875,4250,4621,4248,2911,4303,2898,4314,5610,4295,4601,4344,2981,4273,4310,4352,4346,2902,4316,3014,
73,3046,4505,2982,3012,4250,3053,4902,4684,4465,4213,3045,4274,3037,3010,4277,4281,4586,2987,3044,3002,2961,2968,4218,4394,4270,3057,2972,2953,4702,5846,4511,2977,4588,4449,3046,2975,4132,4782,3070,2957,3059,4631,4276,4497,4731,4263,4947,3068,4272,3040,3020,4248,4249,2984,4634,4277,5023,3005,2954,2985,2955,4101,4122,3083,5019,4279,5001,3142,4643,3074,4418,4295,5901,4275,4464,3000,4957,4263,4551,4502,3016,4639,3020,
74,2927,4348,2933,2983,4260,2985,4264,4195,4331,4132,2926,5993,2919,2982,4111,4187,4427,2936,2925,2897,2895,2895,4307,4224,4113,2892,2922,2896,4265,4276,4313,2923,4264,4313,2926,2924,4031,4223,2986,2911,2895,4384,4309,4329,4234,4067,4233,2927,4790,2934,2974,4257,4258,2931,4296,4543,4254,3021,2908,2932,2908,4110,4084,2916,4255,4785,4257,2938,4360,2937,4324,4601,4275,6038,4378,3019,4245,4213,4348,4337,2941,4298,3007,
75,2947,4765,2897,2939,4248,3023,4480,4418,4893,4217,2946,4374,2937,2937,4255,4265,4499,2957,2945,2912,2919,2921,4207,4327,4242,2890,2926,2907,4484,4461,4662,2927,4489,4816,2948,2930,4118,4449,3004,2916,2893,4466,4280,4819,4452,4221,4428,2933,4332,2940,2951,4245,4246,2955,4518,4377,4460,2988,2913,2956,2914,4178,4153,2906,4455,4333,4457,2938,4646,2937,4831,4344,4464,4378,5291,2987,4449,4272,4636,4810,2936,4520,3008,
76,3648,2996,3619,3621,3040,4225,2987,2955,2989,3006,3647,3014,3554,3626,2986,2985,2988,3618,3647,3566,3582,3673,2951,2987,2993,3572,3623,3557,2990,2998,3000,3615,2968,2972,3649,3625,2947,2976,4304,3626,3575,3018,3020,2994,2981,2995,2967,3776,2999,3745,3637,3040,3041,3611,3012,2971,2993,5667,3624,3614,3624,2955,2963,3610,2991,3020,2996,3625,3025,3777,2961,2981,3000,3019,2987,5787,2979,3053,3008,2987,3786,3015,5011,
77,2999,4472,2909,2954,4211,3034,4841,4672,4437,4191,2999,4240,3001,2952,4243,4242,4549,2970,2998,2931,2954,2967,4183,4353,4239,2918,2966,2922,4679,4947,4444,2971,4601,4432,3001,2967,4060,4722,3062,2925,2921,4568,4234,4460,4716,4228,5330,2984,4255,2991,3003,4211,4211,2968,4603,4280,4730,2982,2922,2969,2923,4066,4080,2883,4737,4258,4730,2999,4492,2990,4404,4273,4957,4245,4449,2979,5576,4238,4509,4472,2981,4611,3001,
78,2997,4284,2931,2967,4581,3045,4285,4205,4260,4721,2996,4209,2955,2965,4512,4587,4317,2980,2995,2887,2947,2935,4090,4161,4533,2919,2976,2928,4287,4264,4256,2947,4286,4231,2998,2980,4203,4217,3075,2931,2921,4277,4704,4253,4242,4533,4232,2945,4368,2950,3008,4578,4581,2978,4454,4323,4228,3059,2929,2979,2930,4207,4384,2906,4229,4339,4226,2969,4247,2948,4246,4310,4263,4213,4272,3053,4238,5945,4410,4245,2955,4458,3085,
79,2988,4643,2922,2950,4260,3061,4555,4494,4629,4214,2987,4344,2973,2948,4268,4311,4596,2985,2986,2910,2943,2937,4195,4405,4257,2906,2990,2913,4565,4541,4629,2970,4543,4603,2989,2993,4085,4500,3089,2926,2909,4545,4343,4636,4537,4228,4496,2956,4616,2974,2998,4257,4258,2982,4835,4353,4519,3009,2924,2983,2925,4090,4174,2901,4513,4573,4511,2958,4708,2960,4590,4352,4551,4348,4636,3008,4509,4410,5681,4632,2969,4842,3060,
80,2956,4962,2891,2939,4269,3023,4514,4469,4856,4243,2955,4336,2943,2937,4257,4268,4515,2964,2954,2895,2927,2915,4205,4333,4254,2893,2929,2900,4557,4492,4614,2932,4541,4760,2957,2932,4116,4474,2995,2911,2896,4500,4243,5034,4502,4236,4449,2921,4343,2938,2955,4269,4269,2961,4541,4375,4481,2988,2908,2962,2909,4127,4144,2896,4481,4351,4482,2960,4626,2926,4811,4346,4502,4337,4810,2987,4472,4245,4632,5250,2938,4545,3009,
81,4327,2938,3518,4295,2991,3774,3002,2951,2932,2940,4326,2943,4236,4297,2975,2967,2982,4377,4323,3443,4360,3804,2991,3017,2980,4259,4269,4210,2977,3015,2960,4178,2949,2928,4327,4272,2921,2971,3769,4332,4262,3054,3001,2940,2975,2966,2975,3748,2917,3734,4465,2994,2995,4380,2970,2926,2999,3786,4333,4383,4331,2927,2935,3455,2996,2906,3000,4363,2982,3751,2925,2902,3016,2941,2936,3786,2981,2955,2969,2938,5598,2969,3642,
82,2989,4549,2910,2946,4323,3033,4650,4568,4526,4258,2988,4299,2972,2944,4296,4353,4723,2968,2987,2897,2948,2944,4227,4445,4282,2900,2980,2909,4735,4629,4505,2960,4782,4506,2990,2982,4096,4632,3093,2921,2902,4629,4366,4520,4614,4295,4599,2960,4503,2966,3002,4322,4323,2964,5675,4326,4645,3018,2919,2965,2920,4100,4147,2882,4641,4466,4641,2958,4497,2968,4471,4316,4639,4298,4520,3015,4611,4458,4842,4545,2969,5698,3092,
83,3644,3019,3620,3615,3044,4255,3014,2996,3009,3022,3643,3006,3581,3616,3006,3018,3008,3637,3643,3570,3603,3698,2975,3023,3019,3603,3653,3568,3011,3015,3021,3631,2992,2997,3644,3658,2979,2981,4389,3568,3604,3032,3029,3016,3022,3013,2988,3765,3062,3741,3645,3043,3044,3631,3090,3001,2989,5011,3566,3634,3567,2987,2988,3598,2987,3069,2988,3624,3015,3767,2983,3014,3020,3007,3008,5011,3001,3085,3060,3009,3642,3092,5633,

#unshared (all) genes
Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,
1,0,5057,4144,3272,5656,3511,5358,5330,5088,5706,17,5882,2205,3260,5140,5553,5744,1818,20,4165,2265,3536,5929,5569,5164,2860,2963,2509,5045,5531,5105,2796,5241,5258,24,2940,5554,5155,3962,2615,2887,5582,5899,4995,5173,5079,5485,3858,5634,3822,2299,5659,5659,1815,5421,5434,5446,4116,2613,1846,2611,5234,5596,4207,5314,5690,5303,1551,5307,3918,5000,5445,5506,5881,5094,4188,5275,5648,5402,5035,2641,5417,4042,
2,5057,0,4913,5559,2675,4536,1905,1891,1003,2653,5060,2617,4616,5553,2115,2418,2237,4745,5061,4906,4674,4791,3066,2564,2137,5203,5280,4818,1546,2196,1334,4949,1662,1287,5053,5267,2771,1760,5005,4964,5238,2229,2942,486,1722,2128,2130,5041,2413,4943,4986,2684,2688,4734,1884,2117,2175,5011,4962,4769,4960,2475,2749,4988,2049,2463,2034,5052,1602,5099,903,2184,2171,2622,1041,5075,1912,2657,1675,606,5002,1880,4875,
3,4144,4913,0,4504,5506,3471,5286,5216,4940,5560,4145,5602,3729,4496,5014,5359,5628,3826,4146,2397,3689,3218,5857,5621,5026,4040,4173,3899,4961,5387,4967,3914,5087,5108,4140,4154,5444,5067,3924,3881,4069,5518,5725,4849,5065,4991,5395,3322,5448,3282,3977,5517,5519,3811,5309,5276,5350,3908,3879,3848,3877,5102,5452,2115,5222,5488,5189,3977,4991,3386,4842,5297,5360,5595,4920,3972,5181,5506,5260,4891,3985,5301,3816,
4,3272,5559,4504,0,6098,3995,5864,5836,5594,6200,3273,6232,3073,66,5658,6039,6224,2980,3274,4611,2615,4126,6359,6177,5644,2440,3673,1729,5611,6065,5605,3464,5753,5746,3270,3662,6044,5633,4590,1993,2469,6042,6405,5489,5687,5625,6051,4366,6178,4362,3061,6101,6103,2969,5975,5914,5956,4636,1989,3002,1993,5674,6056,4633,5830,6240,5815,3195,5793,4438,5478,5927,6042,6237,5578,4710,5833,6176,5946,5537,3173,5971,4568,
5,5656,2675,5506,6098,0,5205,3038,3124,2742,2804,5659,3474,5291,6094,2196,2593,3078,5384,5662,5587,5321,5396,3763,3517,2120,5756,5883,5427,2783,3391,2847,5506,2859,2952,5654,5868,3274,2951,5586,5539,5789,3152,2193,2651,2951,2239,3337,5642,3482,5570,5519,57,61,5373,3021,3226,3320,5600,5537,5410,5537,3004,3276,5621,3196,3506,3179,5627,3047,5702,2670,3229,3360,3477,2754,5666,3113,2742,3120,2671,5575,3011,5504,
6,3511,4536,3471,3995,5205,0,4911,4841,4595,5167,3514,5391,3248,3981,4633,5036,5273,3117,3513,3674,3112,3043,5526,5240,4637,3673,3704,3274,4594,5140,4578,3271,4784,4745,3509,3689,5121,4730,2025,3412,3708,5147,5438,4480,4688,4598,5048,3251,5169,3179,3392,5212,5214,3110,4960,4941,5141,2583,3410,3149,3410,4753,5113,3662,5025,5239,5006,3480,4854,3327,4499,4962,5117,5390,4567,2659,4830,5177,4881,4526,3372,4954,2445,
7,5358,1905,5286,5864,3038,4911,0,1976,2014,3170,5361,3186,4881,5858,2502,2789,2492,5052,5362,5249,4929,5074,3467,2879,2496,5516,5567,5115,1715,1807,2053,5252,1963,2210,5354,5550,3210,1555,5308,5267,5551,2314,3249,1875,1785,2507,1787,5280,2934,5244,5255,3043,3047,5041,2079,2676,1970,5418,5265,5078,5263,2918,3174,5391,1844,3008,1829,5347,2289,5332,1954,2687,1770,3183,2004,5486,1567,3048,2244,1895,5267,2071,5278,
8,5330,1891,5216,5836,3124,4841,1976,0,1996,3106,5333,3180,4847,5830,2444,2781,2446,5028,5332,5231,4963,5046,3493,2871,2488,5434,5551,5069,1499,2109,2029,5208,1957,2158,5326,5534,3130,1749,5222,5229,5471,2376,3285,1837,277,2429,1989,5244,2922,5174,5217,3125,3127,5015,2117,2708,2150,5354,5229,5052,5227,2914,3186,5327,2034,2998,2021,5325,2233,5308,1932,2741,2074,3189,1996,5418,1773,3076,2234,1853,5237,2103,5182,
9,5088,1003,4940,5594,2742,4595,2014,1996,0,2760,5091,2680,4679,5588,2186,2511,2332,4786,5092,4929,4725,4806,3121,2653,2206,5224,5281,4839,1673,2321,1335,4978,1725,1054,5084,5262,2840,1837,5050,4965,5259,2296,2977,769,1827,2235,2155,5052,2462,4966,5021,2747,2751,4773,1961,2184,2252,5054,4963,4808,4961,2484,2814,5001,2130,2524,2109,5099,1575,5108,808,2217,2280,2685,814,5118,2011,2734,1732,847,5043,1955,4924,
10,5706,2653,5560,6200,2804,5167,3170,3106,2760,0,5709,3684,5317,6194,2176,2661,3454,5398,5710,5603,5315,5430,4059,3747,2180,5794,5951,5443,2773,3411,2869,5596,2899,2970,5702,5934,3390,3005,5626,5597,5829,3458,3053,2639,2929,2109,3287,5708,3492,5606,5585,2819,2821,5385,3101,3268,3424,5616,5593,5422,5591,3054,3400,5641,3296,3586,3283,5695,3109,5764,2658,3263,3384,3683,2766,5684,3103,2412,3162,2673,5627,3091,5498,
11,17,5060,4145,3273,5659,3514,5361,5333,5091,5709,0,5885,2206,3261,5143,5556,5747,1823,21,4168,2264,3539,5932,5572,5167,2859,2962,2510,5048,5534,5108,2795,5244,5261,31,2939,5557,5158,3967,2616,2886,5585,5902,4998,5176,5082,5486,3859,5637,3823,2298,5662,5662,1816,5424,5437,5449,4119,2614,1847,2612,5237,5599,4210,5317,5691,5306,1552,5308,3919,5003,5448,5509,5884,5097,4191,5276,5651,5405,5038,2644,5420,4045,
12,5882,2617,5602,6232,3474,5391,3186,3180,2680,3684,5885,0,5449,6228,3194,3399,3182,5564,5886,5669,5509,5588,3627,3593,3208,5956,6057,5599,2857,3411,2765,5726,2969,2866,5878,6042,3698,3017,5802,5731,5991,3240,3605,2597,2995,3253,3351,5780,2282,5708,5699,3479,3481,5553,3147,2560,3378,5732,5729,5590,5729,3236,3648,5709,3250,2398,3231,5829,2925,5830,2564,2457,3392,91,2582,5798,3135,3566,3032,2617,5751,3139,5660,
13,2205,4616,3729,3073,5291,3248,4881,4847,4679,5317,2206,5449,0,3059,4713,5116,5341,1977,2207,3690,1974,3117,5494,5182,4723,2633,2710,2356,4626,5102,4654,2463,4816,4827,2205,2701,5137,4660,3689,2416,2660,5131,5504,4552,4686,4712,5042,3507,5221,3423,2116,5292,5294,1964,5004,5001,5053,3859,2420,2001,2416,4811,5143,3882,4929,5277,4912,2216,4902,3583,4561,5022,5077,5450,4667,3929,4824,5285,4985,4614,2376,5004,3721,
14,3260,5553,4496,66,6094,3981,5858,5830,5588,6194,3261,6228,3059,0,5652,6033,6214,2978,3262,4609,2597,4120,6355,6171,5638,2412,3661,1701,5605,6057,5599,3446,5747,5740,3258,3650,6034,5627,4574,1971,2443,6036,6397,5483,5681,5615,6045,4358,6172,4360,3055,6095,6097,2967,5969,5908,5948,4616,1967,3000,1971,5668,6046,4625,5822,6234,5809,3183,5789,4440,5472,5921,6036,6229,5572,4690,5827,6170,5940,5531,3159,5965,4556,
15,5140,2115,5014,5658,2196,4633,2502,2444,2186,2176,5143,3194,4713,5652,0,2041,2724,4816,5144,5061,4759,4832,3511,2997,722,5268,5347,4889,2127,2745,2235,4962,2281,2410,5136,5330,2894,2325,5026,5037,5303,2798,2305,2085,2269,1501,2657,5078,2992,5006,5021,2201,2205,4803,2489,2736,2734,5116,5031,4840,5029,2606,2862,5103,2612,3040,2597,5149,2467,5142,2112,2757,2720,3189,2154,5188,2463,2294,2518,2109,5021,2479,4994,
16,5553,2418,5359,6039,2593,5036,2789,2781,2511,2661,5556,3399,5116,6033,2041,0,3047,5255,5555,5396,5180,5255,3824,3432,1983,5679,5758,5296,2462,3100,2574,5393,2490,2709,5549,5741,3191,2700,5419,5442,5716,3107,2498,2436,2612,1932,3034,5489,3105,5403,5398,2606,2606,5242,2732,2853,3111,5485,5438,5279,5436,2889,3035,5440,2985,3169,2972,5542,2762,5545,2455,2882,3075,3400,2497,5553,2828,2507,2795,2450,5400,2728,5333,
17,5744,2237,5628,6224,3078,5273,2492,2446,2332,3454,5747,3182,5341,6214,2724,3047,0,5468,5746,5671,5401,5474,3511,3039,2824,5912,5975,5541,2019,2781,2345,5606,2181,2502,5740,5966,3542,2361,5614,5653,5951,2294,3221,2225,2253,2787,2715,5680,3164,5610,5601,3091,3091,5455,2269,2920,2722,5754,5647,5492,5647,3210,3522,5721,2612,3242,2601,5747,2569,5740,2270,2969,2738,3193,2302,5820,2487,3320,2498,2229,5643,2261,5626,
18,1818,4745,3826,2980,5384,3117,5052,5028,4786,5398,1823,5564,1977,2978,4816,5255,5468,0,1826,3937,1935,3242,5609,5325,4824,2616,2785,2255,4795,5353,4797,2528,4953,4968,1824,2766,5250,4863,3650,2355,2647,5278,5611,4681,4867,4779,5247,3590,5350,3550,1965,5385,5387,163,5165,5134,5272,3878,2353,194,2349,4908,5242,4003,5150,5430,5131,1839,5065,3646,4686,5159,5328,5567,4778,3952,5037,5386,5112,4723,2245,5163,3760,
19,20,5061,4146,3274,5662,3513,5362,5332,5092,5710,21,5886,2207,3262,5144,5555,5746,1826,0,4167,2263,3540,5935,5575,5168,2858,2963,2507,5049,5535,5109,2802,5245,5262,30,2940,5560,5161,3964,2619,2891,5586,5903,4999,5177,5081,5487,3858,5638,3824,2303,5665,5665,1823,5425,5438,5452,4118,2617,1854,2615,5240,5602,4209,5320,5692,5309,1555,5309,3920,5002,5449,5510,5885,5098,4190,5277,5652,5406,5039,2649,5421,4044,
20,4165,4906,2397,4611,5587,3674,5249,5231,4929,5603,4168,5669,3690,4609,5061,5396,5671,3937,4167,0,3780,3233,5844,5640,5061,4119,4324,3968,4976,5350,4928,4063,5094,5085,4165,4307,5431,5020,4071,4006,4146,5533,5812,4842,5082,5026,5294,3261,5495,3249,4124,5596,5600,3934,5332,5273,5261,4003,4004,3973,4002,5107,5435,2234,5123,5537,5144,4018,5018,3327,4849,5314,5317,5664,4887,4075,5134,5591,5281,4880,4132,5324,3913,
21,2265,4674,3689,2615,5321,3112,4929,4963,4725,5315,2264,5509,1974,2597,4759,5180,5401,1935,2263,3780,0,3151,5550,5266,4763,2353,2612,1928,4724,5268,4714,2529,4868,4885,2261,2597,5183,4736,3659,2052,2396,5225,5560,4610,4808,4744,5146,3497,5307,3469,1986,5324,5326,1918,5070,5057,5147,3821,2040,1953,2038,4835,5191,3866,5021,5373,5000,2248,4978,3575,4615,5086,5243,5512,4717,3887,4932,5315,5059,4660,2142,5066,3691,
22,3536,4791,3218,4126,5396,3043,5074,5046,4806,5430,3539,5588,3117,4120,4832,5255,5474,3242,3540,3233,3151,0,5721,5419,4862,3648,3553,3445,4809,5327,4813,3220,4941,4962,3526,3532,5290,4845,3344,3485,3683,5358,5615,4715,4893,4845,5143,2482,5394,2442,3393,5409,5411,3229,5155,5158,5252,3702,3483,3264,3481,4968,5320,3397,5132,5452,5107,3495,5051,2576,4734,5187,5300,5583,4784,3776,4977,5410,5142,4755,3325,5145,3572,
23,5929,3066,5857,6359,3763,5526,3467,3493,3121,4059,5932,3627,5494,6355,3511,3824,3511,5609,5935,5844,5550,5721,0,3368,3535,6023,6152,5674,3198,3712,3224,5827,3330,3287,5927,6139,3729,3288,5931,5776,6056,3253,3970,3018,3314,3522,3664,5913,3575,5827,5730,3770,3774,5594,3458,3325,3669,6031,5774,5633,5772,3353,3723,5932,3549,3649,3542,5914,3468,5961,3085,3380,3677,3636,3089,6097,3422,3977,3503,3052,5828,3456,5895,
24,5569,2564,5621,6177,3517,5240,2879,2871,2653,3747,5572,3593,5182,6171,2997,3432,3039,5325,5575,5640,5266,5419,3368,0,3107,5827,5870,5426,2588,3148,2692,5503,2716,2863,5567,5853,3617,2628,5605,5566,5858,2747,3712,2524,2678,3134,3062,5685,3327,5605,5440,3526,3528,5312,2818,3237,3019,5755,5570,5349,5568,3327,3625,5752,2903,3429,2894,5584,2920,5739,2597,3290,3119,3596,2643,5819,2876,3629,2877,2590,5570,2814,5593,
25,5164,2137,5026,5644,2120,4637,2496,2488,2206,2180,5167,3208,4723,5638,722,1983,2824,4824,5168,5061,4763,4862,3535,3107,0,5264,5367,4883,2159,2775,2261,4984,2309,2452,5160,5352,2878,2359,5058,5031,5301,2852,2311,2111,2309,1449,2691,5106,3012,5036,5023,2135,2137,4813,2535,2774,2776,5124,5029,4850,5027,2578,2848,5117,2650,3050,2635,5169,2513,5166,2146,2767,2756,3207,2202,5196,2493,2274,2562,2137,5033,2529,4990,
26,2860,5203,4040,2440,5756,3673,5516,5434,5224,5794,2859,5956,2633,2412,5268,5679,5912,2616,2858,4119,2353,3648,6023,5827,5264,0,3261,1873,5241,5523,5227,3068,5393,5376,2852,3250,5650,5281,4218,1719,121,5716,6029,5129,5277,5223,5653,3838,5806,3854,2659,5755,5757,2605,5601,5574,5466,4276,1721,2638,1719,5304,5644,4173,5348,5866,5311,2739,5325,3906,5120,5583,5488,5955,5212,4344,5441,5808,5570,5165,2781,5599,4128,
27,2963,5280,4173,3673,5883,3704,5567,5551,5281,5951,2962,6057,2710,3661,5347,5758,5975,2785,2963,4324,2612,3553,6152,5870,5367,3261,0,2996,5322,5852,5358,2755,5458,5405,2963,69,5799,5400,4075,3052,3296,5805,6084,5220,5392,5338,5668,3959,5813,3837,2726,5886,5888,2770,5606,5645,5789,4345,3052,2805,3048,5439,5783,4404,5663,5851,5646,3004,5480,4027,5219,5642,5825,6062,5307,4409,5512,5861,5569,5260,2928,5606,4195,
