Homology group id,Class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8
2573087,unique,0,0,0,0,0,0,0,1
2573088,unique,0,0,0,0,0,0,0,1
2573089,unique,0,0,0,0,0,0,0,1
2573090,unique,0,0,0,0,0,0,0,1
2573091,unique,0,0,0,0,0,0,0,1
2573092,unique,0,0,0,0,0,0,0,1
2573093,unique,0,0,0,0,0,0,0,1
2573094,unique,0,0,0,0,0,0,0,1
2573095,unique,0,0,0,0,0,0,0,1
2573096,unique,0,0,0,0,0,0,0,1
2573097,unique,0,0,0,0,0,0,0,1
2573098,unique,0,0,0,0,0,0,0,1
2573099,unique,0,0,0,0,0,0,0,1
2573100,unique,0,0,0,0,0,0,0,1
2573101,unique,0,0,0,0,0,0,0,1
2573102,unique,0,0,0,0,0,0,0,1
2573103,unique,0,0,0,0,0,0,0,1
2573104,unique,0,0,0,0,0,0,0,1
2573105,unique,0,0,0,0,0,0,0,1
2573106,unique,0,0,0,0,0,0,0,1
2573107,unique,0,0,0,0,0,0,0,1
2573108,unique,0,0,0,0,0,0,0,1
2573109,unique,0,0,0,0,0,0,0,1
2573110,unique,0,0,0,0,0,0,0,1
2573111,unique,0,0,0,0,0,0,0,1
2573112,unique,0,0,0,0,0,0,0,1
2573113,unique,0,0,0,0,0,0,0,1
2573114,unique,0,0,0,0,0,0,0,1
2573115,unique,0,0,0,0,0,0,0,1
2573116,unique,0,0,0,0,0,0,0,1
2573117,unique,0,0,0,0,0,0,0,1
2573118,unique,0,0,0,0,0,0,0,1
2573119,unique,0,0,0,0,0,0,0,1
2573120,unique,0,0,0,0,0,0,0,1
2573121,unique,0,0,0,0,0,0,0,1
2573122,unique,0,0,0,0,0,0,0,1
2573123,unique,0,0,0,0,0,0,0,1
2573124,unique,0,0,0,0,0,0,0,1
2573125,unique,0,0,0,0,0,0,0,1
2573126,unique,0,0,0,0,0,0,0,1
2573127,unique,0,0,0,0,0,0,0,1
2573128,unique,0,0,0,0,0,0,0,1
2573129,unique,0,0,0,0,0,0,0,1
2573130,unique,0,0,0,0,0,0,0,1
2573131,unique,0,0,0,0,0,0,0,1
2573132,unique,0,0,0,0,0,0,0,1
2573133,unique,0,0,0,0,0,0,0,1
2573134,unique,0,0,0,0,0,0,0,1
2573135,unique,0,0,0,0,0,0,0,1
2573136,unique,0,0,0,0,0,0,0,1
2573137,unique,0,0,0,0,0,0,0,1
2573138,unique,0,0,0,0,0,0,0,1
2573139,unique,0,0,0,0,0,0,0,1
2573140,unique,0,0,0,0,0,0,0,1
2573141,unique,0,0,0,0,0,0,0,1
2573142,unique,0,0,0,0,0,0,0,1
2573143,unique,0,0,0,0,0,0,0,1
2573144,unique,0,0,0,0,0,0,0,1
2573145,unique,0,0,0,0,0,0,0,1
2573146,unique,0,0,0,0,0,0,0,1
2573147,unique,0,0,0,0,0,0,0,1
2573148,unique,0,0,0,0,0,0,0,1
2573149,unique,0,0,0,0,0,0,0,1
2573150,unique,0,0,0,0,0,0,0,1
2573151,unique,0,0,0,0,0,0,0,1
2573152,unique,0,0,0,0,0,0,0,1
2573153,unique,0,0,0,0,0,0,0,1
2573154,unique,0,0,0,0,0,0,0,1
2573155,unique,0,0,0,0,0,0,0,1
2573156,unique,0,0,0,0,0,0,0,1
2573157,unique,0,0,0,0,0,0,0,1
2573158,unique,0,0,0,0,0,0,0,1
2573159,unique,0,0,0,0,0,0,0,1
2573160,unique,0,0,0,0,0,0,0,1
2573161,unique,0,0,0,0,0,0,0,1
2573162,unique,0,0,0,0,0,0,0,1
2573163,unique,0,0,0,0,0,0,0,1
2573164,unique,0,0,0,0,0,0,0,1
2573165,unique,0,0,0,0,0,0,0,1
2573166,unique,0,0,0,0,0,0,0,1
2573167,unique,0,0,0,0,0,0,0,1
2573168,unique,0,0,0,0,0,0,0,1
2573169,unique,0,0,0,0,0,0,0,1
2573170,unique,0,0,0,0,0,0,0,1
2573171,unique,0,0,0,0,0,0,0,1
2573172,unique,0,0,0,0,0,0,0,1
2573173,unique,0,0,0,0,0,0,0,1
2573174,unique,0,0,0,0,0,0,0,1
2573175,unique,0,0,0,0,0,0,0,1
2573176,unique,0,0,0,0,0,0,0,1
2573177,unique,0,0,0,0,0,0,0,1
2573178,unique,0,0,0,0,0,0,0,1
2573179,unique,0,0,0,0,0,0,0,1
2573180,unique,0,0,0,0,0,0,0,1
2573181,unique,0,0,0,0,0,0,0,1
2573182,unique,0,0,0,0,0,0,0,1
2573183,unique,0,0,0,0,0,0,0,1
2573184,unique,0,0,0,0,0,0,0,1
2573185,unique,0,0,0,0,0,0,0,1
2573186,unique,0,0,0,0,0,0,0,1
2573187,unique,0,0,0,0,0,0,0,1
2573188,unique,0,0,0,0,0,0,0,1
2573189,unique,0,0,0,0,0,0,0,1
2573190,unique,0,0,0,0,0,0,0,1
2573191,unique,0,0,0,0,0,0,0,1
2573192,unique,0,0,0,0,0,0,0,1
2573193,unique,0,0,0,0,0,0,0,1
2573194,unique,0,0,0,0,0,0,0,1
2573195,unique,0,0,0,0,0,0,0,1
2573196,unique,0,0,0,0,0,0,0,1
2573197,unique,0,0,0,0,0,0,0,1
2573198,unique,0,0,0,0,0,0,0,1
2573199,unique,0,0,0,0,0,0,0,1
2573200,unique,0,0,0,0,0,0,0,1
2573201,unique,0,0,0,0,0,0,0,1
2573202,unique,0,0,0,0,0,0,0,1
2573203,unique,0,0,0,0,0,0,0,1
2573204,unique,0,0,0,0,0,0,0,1
2573205,unique,0,0,0,0,0,0,0,1
2573206,unique,0,0,0,0,0,0,0,1
2573207,unique,0,0,0,0,0,0,0,1
2573208,unique,0,0,0,0,0,0,0,1
2573209,unique,0,0,0,0,0,0,0,1
2573210,unique,0,0,0,0,0,0,0,1
2573211,unique,0,0,0,0,0,0,0,1
2573212,unique,0,0,0,0,0,0,0,1
2573213,unique,0,0,0,0,0,0,0,1
2573214,unique,0,0,0,0,0,0,0,1
2573215,unique,0,0,0,0,0,0,0,1
2573216,unique,0,0,0,0,0,0,0,1
2573217,unique,0,0,0,0,0,0,0,1
2573218,unique,0,0,0,0,0,0,0,1
2573219,unique,0,0,0,0,0,0,0,1
2573220,unique,0,0,0,0,0,0,0,1
2573221,unique,0,0,0,0,0,0,0,1
2573222,unique,0,0,0,0,0,0,0,1
2573223,unique,0,0,0,0,0,0,0,1
2573224,unique,0,0,0,0,0,0,0,1
2573225,unique,0,0,0,0,0,0,0,1
2573226,unique,0,0,0,0,0,0,0,1
2573227,unique,0,0,0,0,0,0,0,1
2573228,unique,0,0,0,0,0,0,0,1
2573229,unique,0,0,0,0,0,0,0,1
2573230,unique,0,0,0,0,0,0,0,1
2573231,unique,0,0,0,0,0,0,0,1
2573232,unique,0,0,0,0,0,0,0,1
2573233,unique,0,0,0,0,0,0,0,1
2573234,unique,0,0,0,0,0,0,0,1
2573235,unique,0,0,0,0,0,0,0,1
2573236,unique,0,0,0,0,0,0,0,1
2573237,unique,0,0,0,0,0,0,0,1
2573238,unique,0,0,0,0,0,0,0,1
2573239,unique,0,0,0,0,0,0,0,1
2573240,unique,0,0,0,0,0,0,0,1
2573241,unique,0,0,0,0,0,0,0,1
2573242,unique,0,0,0,0,0,0,0,1
2573243,unique,0,0,0,0,0,0,0,1
2573244,unique,0,0,0,0,0,0,0,1
2573245,unique,0,0,0,0,0,0,0,1
2573246,unique,0,0,0,0,0,0,0,1
2573247,unique,0,0,0,0,0,0,0,1
2573248,unique,0,0,0,0,0,0,0,1
2573249,unique,0,0,0,0,0,0,0,1
2573250,unique,0,0,0,0,0,0,0,1
2573251,unique,0,0,0,0,0,0,0,1
2573252,unique,0,0,0,0,0,0,0,1
2573253,unique,0,0,0,0,0,0,0,1
2573254,unique,0,0,0,0,0,0,0,1
2573255,unique,0,0,0,0,0,0,0,1
2573256,unique,0,0,0,0,0,0,0,1
2573257,unique,0,0,0,0,0,0,0,1
2573258,unique,0,0,0,0,0,0,0,1
2573259,unique,0,0,0,0,0,0,0,1
2573260,unique,0,0,0,0,0,0,0,1
2573261,unique,0,0,0,0,0,0,0,1
2573262,unique,0,0,0,0,0,0,0,1
2573263,unique,0,0,0,0,0,0,0,1
2573264,unique,0,0,0,0,0,0,0,1
2573265,unique,0,0,0,0,0,0,0,1
2573266,unique,0,0,0,0,0,0,0,1
2573267,unique,0,0,0,0,0,0,0,1
2573268,unique,0,0,0,0,0,0,0,1
2573269,unique,0,0,0,0,0,0,0,1
2573270,unique,0,0,0,0,0,0,0,1
2573271,unique,0,0,0,0,0,0,0,1
2573272,unique,0,0,0,0,0,0,0,1
2573273,unique,0,0,0,0,0,0,0,1
2573274,unique,0,0,0,0,0,0,0,1
2573275,unique,0,0,0,0,0,0,0,1
2573276,unique,0,0,0,0,0,0,0,1
2573277,unique,0,0,0,0,0,0,0,1
2573278,unique,0,0,0,0,0,0,0,1
2573279,unique,0,0,0,0,0,0,0,1
2573280,unique,0,0,0,0,0,0,0,1
2573281,unique,0,0,0,0,0,0,0,1
2573282,unique,0,0,0,0,0,0,0,1
2573283,unique,0,0,0,0,0,0,0,1
2573284,unique,0,0,0,0,0,0,0,1
2573285,unique,0,0,0,0,0,0,0,1
2573286,unique,0,0,0,0,0,0,0,1
2573287,unique,0,0,0,0,0,0,0,1
2573288,unique,0,0,0,0,0,0,0,1
2573289,unique,0,0,0,0,0,0,0,1
2573290,unique,0,0,0,0,0,0,0,1
2573291,unique,0,0,0,0,0,0,0,1
2573292,unique,0,0,0,0,0,0,0,1
2573293,unique,0,0,0,0,0,0,0,1
2573294,unique,0,0,0,0,0,0,0,1
2573295,unique,0,0,0,0,0,0,0,1
2573296,unique,0,0,0,0,0,0,0,1
2573297,unique,0,0,0,0,0,0,0,1
2573298,unique,0,0,0,0,0,0,0,1
2573299,unique,0,0,0,0,0,0,0,1
2573300,unique,0,0,0,0,0,0,0,1
2573301,unique,0,0,0,0,0,0,0,1
2573302,unique,0,0,0,0,0,0,0,1
2573303,unique,0,0,0,0,0,0,0,1
2573304,unique,0,0,0,0,0,0,0,1
2573305,unique,0,0,0,0,0,0,0,1
2573306,unique,0,0,0,0,0,0,0,1
2573307,unique,0,0,0,0,0,0,0,1
2573308,unique,0,0,0,0,0,0,0,1
2573309,unique,0,0,0,0,0,0,0,1
2573310,unique,0,0,0,0,0,0,0,1
2573311,unique,0,0,0,0,0,0,0,1
2573312,unique,0,0,0,0,0,0,0,1
2573313,unique,0,0,0,0,0,0,0,1
2573314,unique,0,0,0,0,0,0,0,1
2573315,unique,0,0,0,0,0,0,0,1
2573316,unique,0,0,0,0,0,0,0,1
2573317,unique,0,0,0,0,0,0,0,1
2573318,unique,0,0,0,0,0,0,0,1
2573319,unique,0,0,0,0,0,0,0,1
2573320,unique,0,0,0,0,0,0,0,1
2573321,unique,0,0,0,0,0,0,0,1
2573322,unique,0,0,0,0,0,0,0,1
2573323,unique,0,0,0,0,0,0,0,1
2573324,unique,0,0,0,0,0,0,0,1
2573325,unique,0,0,0,0,0,0,0,1
2573326,unique,0,0,0,0,0,0,0,1
2573327,unique,0,0,0,0,0,0,0,1
2573328,unique,0,0,0,0,0,0,0,1
2573329,unique,0,0,0,0,0,0,0,1
2573330,unique,0,0,0,0,0,0,0,1
2573331,unique,0,0,0,0,0,0,0,1
2573332,unique,0,0,0,0,0,0,0,1
2573333,unique,0,0,0,0,0,0,0,1
2573334,unique,0,0,0,0,0,0,0,1
2573335,unique,0,0,0,0,0,0,0,1
2573336,unique,0,0,0,0,0,0,0,1
2573337,unique,0,0,0,0,0,0,0,1
2573338,unique,0,0,0,0,0,0,0,1
2573339,unique,0,0,0,0,0,0,0,1
2573340,unique,0,0,0,0,0,0,0,1
2573341,unique,0,0,0,0,0,0,0,1
2573342,unique,0,0,0,0,0,0,0,1
2573343,unique,0,0,0,0,0,0,0,1
2573344,unique,0,0,0,0,0,0,0,1
2573345,unique,0,0,0,0,0,0,0,1
2573346,unique,0,0,0,0,0,0,0,1
2573347,unique,0,0,0,0,0,0,0,1
2573348,unique,0,0,0,0,0,0,0,1
2573349,unique,0,0,0,0,0,0,0,1
2573350,unique,0,0,0,0,0,0,0,1
2573351,unique,0,0,0,0,0,0,0,1
2573352,unique,0,0,0,0,0,0,0,1
2573353,unique,0,0,0,0,0,0,0,1
2573354,unique,0,0,0,0,0,0,0,1
2573355,unique,0,0,0,0,0,0,0,1
2573356,unique,0,0,0,0,0,0,0,1
2573357,unique,0,0,0,0,0,0,0,1
2573358,unique,0,0,0,0,0,0,0,1
2573359,unique,0,0,0,0,0,0,0,1
2573360,unique,0,0,0,0,0,0,0,1
2573361,unique,0,0,0,0,0,0,0,1
2573362,unique,0,0,0,0,0,0,0,1
2573363,unique,0,0,0,0,0,0,0,1
2573364,unique,0,0,0,0,0,0,0,1
2573365,unique,0,0,0,0,0,0,0,1
2573366,unique,0,0,0,0,0,0,0,1
2573367,unique,0,0,0,0,0,0,0,1
2573368,unique,0,0,0,0,0,0,0,1
2573369,unique,0,0,0,0,0,0,0,1
2573370,unique,0,0,0,0,0,0,0,1
2573371,unique,0,0,0,0,0,0,0,1
2573372,unique,0,0,0,0,0,0,0,1
2573373,unique,0,0,0,0,0,0,0,1
2573374,unique,0,0,0,0,0,0,0,1
2573375,unique,0,0,0,0,0,0,0,1
2573376,unique,0,0,0,0,0,0,0,1
2573377,unique,0,0,0,0,0,0,0,1
2573378,unique,0,0,0,0,0,0,0,1
2573379,unique,0,0,0,0,0,0,0,1
2573380,unique,0,0,0,0,0,0,0,1
2573381,unique,0,0,0,0,0,0,0,1
2573382,unique,0,0,0,0,0,0,0,1
2573383,unique,0,0,0,0,0,0,0,1
2573384,unique,0,0,0,0,0,0,0,1
2573385,unique,0,0,0,0,0,0,0,1
2573386,unique,0,0,0,0,0,0,0,1
2573387,unique,0,0,0,0,0,0,0,1
2573388,unique,0,0,0,0,0,0,0,1
2573389,unique,0,0,0,0,0,0,0,1
2573390,unique,0,0,0,0,0,0,0,1
2573391,unique,0,0,0,0,0,0,0,1
2573392,unique,0,0,0,0,0,0,0,1
2573393,unique,0,0,0,0,0,0,0,1
2573394,unique,0,0,0,0,0,0,0,1
2573395,unique,0,0,0,0,0,0,0,1
2573396,unique,0,0,0,0,0,0,0,1
2573397,unique,0,0,0,0,0,0,0,1
2573398,unique,0,0,0,0,0,0,0,1
2573399,unique,0,0,0,0,0,0,0,1
2573400,unique,0,0,0,0,0,0,0,1
2573401,unique,0,0,0,0,0,0,0,1
2573402,unique,0,0,0,0,0,0,0,1
2573403,unique,0,0,0,0,0,0,0,1
2573404,unique,0,0,0,0,0,0,0,1
2573405,unique,0,0,0,0,0,0,0,1
2573406,unique,0,0,0,0,0,0,0,1
2573407,unique,0,0,0,0,0,0,0,1
2573408,unique,0,0,0,0,0,0,0,1
2573409,unique,0,0,0,0,0,0,0,1
2573410,unique,0,0,0,0,0,0,0,1
2573411,unique,0,0,0,0,0,0,0,1
2573412,unique,0,0,0,0,0,0,0,1
2573413,unique,0,0,0,0,0,0,0,1
2573414,unique,0,0,0,0,0,0,0,1
2573415,unique,0,0,0,0,0,0,0,1
2573416,unique,0,0,0,0,0,0,0,1
2573417,unique,0,0,0,0,0,0,0,1
2573418,unique,0,0,0,0,0,0,0,1
2573419,unique,0,0,0,0,0,0,0,1
2573420,unique,0,0,0,0,0,0,0,1
2573421,unique,0,0,0,0,0,0,0,1
2573422,unique,0,0,0,0,0,0,0,1
2573423,unique,0,0,0,0,0,0,0,1
2573424,unique,0,0,0,0,0,0,0,1
2573425,unique,0,0,0,0,0,0,0,1
2573426,unique,0,0,0,0,0,0,0,1
2573427,unique,0,0,0,0,0,0,0,1
2573428,unique,0,0,0,0,0,0,0,1
2573429,unique,0,0,0,0,0,0,0,1
2573430,unique,0,0,0,0,0,0,0,1
2573431,unique,0,0,0,0,0,0,0,1
2573432,unique,0,0,0,0,0,0,0,1
2573433,unique,0,0,0,0,0,0,0,1
2573434,unique,0,0,0,0,0,0,0,1
2573435,unique,0,0,0,0,0,0,0,1
2573436,unique,0,0,0,0,0,0,0,1
2573437,unique,0,0,0,0,0,0,0,1
2573438,unique,0,0,0,0,0,0,0,1
2573439,unique,0,0,0,0,0,0,0,1
2573440,unique,0,0,0,0,0,0,0,1
2573441,unique,0,0,0,0,0,0,0,1
2573442,unique,0,0,0,0,0,0,0,1
2573443,unique,0,0,0,0,0,0,0,1
2573444,unique,0,0,0,0,0,0,0,1
2573445,unique,0,0,0,0,0,0,0,1
2573446,unique,0,0,0,0,0,0,0,1
2573447,unique,0,0,0,0,0,0,0,1
2573448,unique,0,0,0,0,0,0,0,1
2573449,unique,0,0,0,0,0,0,0,1
2573450,unique,0,0,0,0,0,0,0,1
2573451,unique,0,0,0,0,0,0,0,1
2573452,unique,0,0,0,0,0,0,0,1
2573453,unique,0,0,0,0,0,0,0,1
2573454,unique,0,0,0,0,0,0,0,1
2573455,unique,0,0,0,0,0,0,0,1
2573456,unique,0,0,0,0,0,0,0,1
2573457,unique,0,0,0,0,0,0,0,1
2573458,unique,0,0,0,0,0,0,0,1
2573459,unique,0,0,0,0,0,0,0,1
2573460,unique,0,0,0,0,0,0,0,1
2573461,unique,0,0,0,0,0,0,0,1
2573462,unique,0,0,0,0,0,0,0,1
2573463,unique,0,0,0,0,0,0,0,1
2573464,unique,0,0,0,0,0,0,0,1
2573465,unique,0,0,0,0,0,0,0,1
2573466,unique,0,0,0,0,0,0,0,1
2573467,unique,0,0,0,0,0,0,0,1
2573468,unique,0,0,0,0,0,0,0,1
2573469,unique,0,0,0,0,0,0,0,1
2573470,unique,0,0,0,0,0,0,0,1
2573471,unique,0,0,0,0,0,0,0,1
2573472,unique,0,0,0,0,0,0,0,1
2573473,unique,0,0,0,0,0,0,0,1
2573474,unique,0,0,0,0,0,0,0,1
2573475,unique,0,0,0,0,0,0,0,1
2573476,unique,0,0,0,0,0,0,0,1
2573477,unique,0,0,0,0,0,0,0,1
2573478,unique,0,0,0,0,0,0,0,1
2573479,unique,0,0,0,0,0,0,0,1
2573480,unique,0,0,0,0,0,0,0,1
2573481,unique,0,0,0,0,0,0,0,1
2573482,unique,0,0,0,0,0,0,0,1
2573483,unique,0,0,0,0,0,0,0,1
2573484,unique,0,0,0,0,0,0,0,1
2573485,unique,0,0,0,0,0,0,0,1
2573486,unique,0,0,0,0,0,0,0,1
2573487,unique,0,0,0,0,0,0,0,1
2573488,unique,0,0,0,0,0,0,0,1
2573489,unique,0,0,0,0,0,0,0,1
2573490,unique,0,0,0,0,0,0,0,1
2573491,unique,0,0,0,0,0,0,0,1
2573492,unique,0,0,0,0,0,0,0,1
2573493,unique,0,0,0,0,0,0,0,1
2573494,unique,0,0,0,0,0,0,0,1
2573495,unique,0,0,0,0,0,0,0,1
2573496,unique,0,0,0,0,0,0,0,1
2573497,unique,0,0,0,0,0,0,0,1
2573498,unique,0,0,0,0,0,0,0,1
2573499,unique,0,0,0,0,0,0,0,1
2573500,unique,0,0,0,0,0,0,0,1
2573501,unique,0,0,0,0,0,0,0,1
2573502,unique,0,0,0,0,0,0,0,1
2573503,unique,0,0,0,0,0,0,0,1
2573504,unique,0,0,0,0,0,0,0,1
2573505,unique,0,0,0,0,0,0,0,1
2573506,unique,0,0,0,0,0,0,0,1
2573507,unique,0,0,0,0,0,0,0,1
2573508,unique,0,0,0,0,0,0,0,1
2573509,unique,0,0,0,0,0,0,0,1
2573510,unique,0,0,0,0,0,0,0,1
2573511,unique,0,0,0,0,0,0,0,1
2573512,unique,0,0,0,0,0,0,0,1
2573513,unique,0,0,0,0,0,0,0,1
2573514,unique,0,0,0,0,0,0,0,1
2573515,unique,0,0,0,0,0,0,0,1
2573516,unique,0,0,0,0,0,0,0,1
2573517,unique,0,0,0,0,0,0,0,1
2573518,unique,0,0,0,0,0,0,0,1
2573519,unique,0,0,0,0,0,0,0,1
2573520,unique,0,0,0,0,0,0,0,1
2573521,unique,0,0,0,0,0,0,0,1
2573522,unique,0,0,0,0,0,0,0,1
2573523,unique,0,0,0,0,0,0,0,1
2573524,unique,0,0,0,0,0,0,0,1
2573525,unique,0,0,0,0,0,0,0,1
2573526,unique,0,0,0,0,0,0,0,1
2573527,unique,0,0,0,0,0,0,0,1
2573528,unique,0,0,0,0,0,0,0,1
2573529,unique,0,0,0,0,0,0,0,1
2573530,unique,0,0,0,0,0,0,0,1
2573531,unique,0,0,0,0,0,0,0,1
2573532,unique,0,0,0,0,0,0,0,1
2573533,unique,0,0,0,0,0,0,0,1
2573534,unique,0,0,0,0,0,0,0,1
2573535,unique,0,0,0,0,0,0,0,1
2573536,unique,0,0,0,0,0,0,0,1
2573537,unique,0,0,0,0,0,0,0,1
2573538,unique,0,0,0,0,0,0,0,1
2573539,unique,0,0,0,0,0,0,0,1
2573540,unique,0,0,0,0,0,0,0,1
2573541,unique,0,0,0,0,0,0,0,1
2573542,unique,0,0,0,0,0,0,0,1
2573543,unique,0,0,0,0,0,0,0,1
2573544,unique,0,0,0,0,0,0,0,1
2573545,unique,0,0,0,0,0,0,0,1
2573546,unique,0,0,0,0,0,0,0,1
2573547,unique,0,0,0,0,0,0,0,1
2573548,unique,0,0,0,0,0,0,0,1
2573549,unique,0,0,0,0,0,0,0,1
2573550,unique,0,0,0,0,0,0,0,1
2573551,unique,0,0,0,0,0,0,0,1
2573552,unique,0,0,0,0,0,0,0,1
2573553,unique,0,0,0,0,0,0,0,1
2573554,unique,0,0,0,0,0,0,0,1
2573555,unique,0,0,0,0,0,0,0,1
2573556,unique,0,0,0,0,0,0,0,1
2573557,unique,0,0,0,0,0,0,0,1
2573558,unique,0,0,0,0,0,0,0,1
2573559,unique,0,0,0,0,0,0,0,1
2573560,unique,0,0,0,0,0,0,0,1
2573561,unique,0,0,0,0,0,0,0,1
2573562,unique,0,0,0,0,0,0,0,1
2573563,unique,0,0,0,0,0,0,0,1
2573564,unique,0,0,0,0,0,0,0,1
2573565,unique,0,0,0,0,0,0,0,1
2573566,unique,0,0,0,0,0,0,0,1
2573567,unique,0,0,0,0,0,0,0,1
2573568,unique,0,0,0,0,0,0,0,1
2573569,unique,0,0,0,0,0,0,0,1
2573570,unique,0,0,0,0,0,0,0,1
2573571,unique,0,0,0,0,0,0,0,1
2573572,unique,0,0,0,0,0,0,0,1
2573573,unique,0,0,0,0,0,0,0,1
2573574,unique,0,0,0,0,0,0,0,1
2573575,unique,0,0,0,0,0,0,0,1
2573576,unique,0,0,0,0,0,0,0,1
2573577,unique,0,0,0,0,0,0,0,1
2573578,unique,0,0,0,0,0,0,0,1
2573579,unique,0,0,0,0,0,0,0,1
2573580,unique,0,0,0,0,0,0,0,1
2573581,unique,0,0,0,0,0,0,0,1
2573582,unique,0,0,0,0,0,0,0,1
2573583,unique,0,0,0,0,0,0,0,1
2573584,unique,0,0,0,0,0,0,0,1
2573585,unique,0,0,0,0,0,0,0,1
2573586,unique,0,0,0,0,0,0,0,1
2573587,unique,0,0,0,0,0,0,0,1
2573588,unique,0,0,0,0,0,0,0,1
2573589,unique,0,0,0,0,0,0,0,1
2573590,unique,0,0,0,0,0,0,0,1
2573591,unique,0,0,0,0,0,0,0,1
2573592,unique,0,0,0,0,0,0,0,1
2573593,unique,0,0,0,0,0,0,0,1
2573594,unique,0,0,0,0,0,0,0,1
2573595,unique,0,0,0,0,0,0,0,1
2573596,unique,0,0,0,0,0,0,0,1
2573597,unique,0,0,0,0,0,0,0,1
2573598,unique,0,0,0,0,0,0,0,1
2573599,unique,0,0,0,0,0,0,0,1
2573600,unique,0,0,0,0,0,0,0,1
2573601,unique,0,0,0,0,0,0,0,1
2573602,unique,0,0,0,0,0,0,0,1
2573603,unique,0,0,0,0,0,0,0,1
2573604,unique,0,0,0,0,0,0,0,1
2573605,unique,0,0,0,0,0,0,0,1
2573606,unique,0,0,0,0,0,0,0,1
2573607,unique,0,0,0,0,0,0,0,1
2573608,unique,0,0,0,0,0,0,0,1
2573609,unique,0,0,0,0,0,0,0,1
2573610,unique,0,0,0,0,0,0,0,1
2573611,unique,0,0,0,0,0,0,0,1
2573612,unique,0,0,0,0,0,0,0,1
2573613,unique,0,0,0,0,0,0,0,1
2573614,unique,0,0,0,0,0,0,0,1
2573615,unique,0,0,0,0,0,0,0,1
2573616,unique,0,0,0,0,0,0,0,1
2573617,unique,0,0,0,0,0,0,0,1
2573618,unique,0,0,0,0,0,0,0,1
2573619,unique,0,0,0,0,0,0,0,1
2573620,unique,0,0,0,0,0,0,0,1
2573621,unique,0,0,0,0,0,0,0,1
2573622,unique,0,0,0,0,0,0,0,1
2573623,unique,0,0,0,0,0,0,0,1
2573624,unique,0,0,0,0,0,0,0,1
2573625,unique,0,0,0,0,0,0,0,1
2573626,unique,0,0,0,0,0,0,0,1
2573627,unique,0,0,0,0,0,0,0,1
2573628,unique,0,0,0,0,0,0,0,1
2573629,unique,0,0,0,0,0,0,0,1
2573630,unique,0,0,0,0,0,0,0,1
2573631,unique,0,0,0,0,0,0,0,1
2573632,unique,0,0,0,0,0,0,0,1
2573633,unique,0,0,0,0,0,0,0,1
2573634,unique,0,0,0,0,0,0,0,1
2573635,unique,0,0,0,0,0,0,0,1
2573636,unique,0,0,0,0,0,0,0,1
2573637,unique,0,0,0,0,0,0,0,1
2573638,unique,0,0,0,0,0,0,0,1
2573639,unique,0,0,0,0,0,0,0,1
2573640,unique,0,0,0,0,0,0,0,1
2573641,unique,0,0,0,0,0,0,0,1
2573642,unique,0,0,0,0,0,0,0,1
2573643,unique,0,0,0,0,0,0,0,1
2573644,unique,0,0,0,0,0,0,0,1
2573645,unique,0,0,0,0,0,0,0,1
2573646,unique,0,0,0,0,0,0,0,1
2573647,unique,0,0,0,0,0,0,0,1
2573648,unique,0,0,0,0,0,0,0,1
2573649,unique,0,0,0,0,0,0,0,1
2573650,unique,0,0,0,0,0,0,0,1
2573651,unique,0,0,0,0,0,0,0,1
2573652,unique,0,0,0,0,0,0,0,1
2573653,unique,0,0,0,0,0,0,0,1
2573654,unique,0,0,0,0,0,0,0,1
2573655,unique,0,0,0,0,0,0,0,1
2573656,unique,0,0,0,0,0,0,0,1
2573657,unique,0,0,0,0,0,0,0,1
2573658,unique,0,0,0,0,0,0,0,1
2573659,unique,0,0,0,0,0,0,0,1
2573660,unique,0,0,0,0,0,0,0,1
2573661,unique,0,0,0,0,0,0,0,1
2573662,unique,0,0,0,0,0,0,0,1
2573663,unique,0,0,0,0,0,0,0,1
2573664,unique,0,0,0,0,0,0,0,1
2573665,unique,0,0,0,0,0,0,0,1
2573666,unique,0,0,0,0,0,0,0,1
2573667,unique,0,0,0,0,0,0,0,1
2573668,unique,0,0,0,0,0,0,0,1
2573669,unique,0,0,0,0,0,0,0,1
2573670,unique,0,0,0,0,0,0,0,1
2573671,unique,0,0,0,0,0,0,0,1
2573672,unique,0,0,0,0,0,0,0,1
2573673,unique,0,0,0,0,0,0,0,1
2573674,unique,0,0,0,0,0,0,0,1
2573675,unique,0,0,0,0,0,0,0,1
2573676,unique,0,0,0,0,0,0,0,1
2573677,unique,0,0,0,0,0,0,0,1
2573678,unique,0,0,0,0,0,0,0,1
2573679,unique,0,0,0,0,0,0,0,1
2573680,unique,0,0,0,0,0,0,0,1
2573681,unique,0,0,0,0,0,0,0,1
2573682,unique,0,0,0,0,0,0,0,1
2573683,unique,0,0,0,0,0,0,0,1
2573684,unique,0,0,0,0,0,0,0,1
2573685,unique,0,0,0,0,0,0,0,1
2573686,unique,0,0,0,0,0,0,0,1
2573687,unique,0,0,0,0,0,0,0,1
2573688,unique,0,0,0,0,0,0,0,1
2573689,unique,0,0,0,0,0,0,0,1
2573690,unique,0,0,0,0,0,0,0,1
2573691,unique,0,0,0,0,0,0,0,1
2573692,unique,0,0,0,0,0,0,0,1
